KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001084001,T001084002,T001084003,T001084004,T001084005,T001084006,T001084007,T001084008,T001084009
1.11E+10,4,さいたま市中央区,八王子五丁目,0,,,755,555,521,225,219,34,27,108,416
111050110,3,さいたま市中央区,上峰,0,,,2929,1525,1428,551,651,97,224,441,865
1.11E+10,4,さいたま市中央区,上峰一丁目,0,,,790,415,382,151,163,33,48,90,283
1.11E+10,4,さいたま市中央区,上峰二丁目,0,,,903,501,472,181,227,29,93,163,253
1.11E+10,4,さいたま市中央区,上峰三丁目,0,,,730,361,347,139,154,14,38,103,215
1.11E+10,4,さいたま市中央区,上峰四丁目,0,,,506,248,227,80,107,21,45,85,114
111050120,3,さいたま市中央区,円阿弥,0,,,1687,1243,1165,309,686,78,179,574,461
1.11E+10,4,さいたま市中央区,円阿弥一丁目,0,,,21,21,21,2,16,-,2,13,4
1.11E+10,4,さいたま市中央区,円阿弥二丁目,0,,,220,171,159,40,90,12,16,72,64
1.11E+10,4,さいたま市中央区,円阿弥三丁目,0,,,109,72,63,26,23,9,7,21,36
1.11E+10,4,さいたま市中央区,円阿弥四丁目,0,,,436,304,281,82,158,23,61,123,150
1.11E+10,4,さいたま市中央区,円阿弥五丁目,0,,,601,482,465,98,315,17,60,281,116
1.11E+10,4,さいたま市中央区,円阿弥六丁目,0,,,60,44,43,13,22,1,3,11,23
1.11E+10,4,さいたま市中央区,円阿弥七丁目,0,,,240,149,133,48,62,16,30,53,68
111050130,3,さいたま市中央区,桜丘,0,,,1047,723,677,205,374,46,152,286,347
1.11E+10,4,さいたま市中央区,桜丘一丁目,0,,,599,430,402,123,209,28,79,149,241
1.11E+10,4,さいたま市中央区,桜丘二丁目,0,,,448,293,275,82,165,18,73,137,106
111050140,3,さいたま市中央区,本町西,0,,,3271,1943,1818,555,1001,125,236,705,887
1.11E+10,4,さいたま市中央区,本町西一丁目,0,,,651,310,280,91,150,30,39,100,181
1.11E+10,4,さいたま市中央区,本町西二丁目,0,,,489,262,238,81,115,24,48,100,145
1.11E+10,4,さいたま市中央区,本町西三丁目,0,,,841,490,458,144,238,32,44,139,240
1.11E+10,4,さいたま市中央区,本町西四丁目,0,,,672,391,371,108,217,20,71,165,179
1.11E+10,4,さいたま市中央区,本町西五丁目,0,,,475,395,385,98,242,10,21,171,95
1.11E+10,4,さいたま市中央区,本町西六丁目,0,,,143,95,86,33,39,9,13,30,47
111050150,3,さいたま市中央区,本町東,0,,,5230,2882,2723,931,1408,159,352,935,1556
1.11E+10,4,さいたま市中央区,本町東一丁目,0,,,547,275,255,88,121,20,27,77,184
1.11E+10,4,さいたま市中央区,本町東二丁目,0,,,673,241,218,79,100,23,27,67,182
1.11E+10,4,さいたま市中央区,本町東三丁目,0,,,632,275,257,95,128,18,47,101,148
1.11E+10,4,さいたま市中央区,本町東四丁目,0,,,911,462,437,159,218,25,65,145,253
1.11E+10,4,さいたま市中央区,本町東五丁目,0,,,777,407,374,115,194,33,50,119,254
1.11E+10,4,さいたま市中央区,本町東六丁目,0,,,438,315,302,113,156,13,58,113,151
1.11E+10,4,さいたま市中央区,本町東七丁目,0,,,1252,907,880,282,491,27,78,313,384
111050160,2,さいたま市中央区,新都心,0,,,75,1,1,1,-,-,-,-,3
11106,1,さいたま市桜区,,0,,,46332,25959,24300,8276,12122,1659,3040,8214,15064
111060010,3,さいたま市桜区,西堀,0,,,7887,4884,4653,1612,2375,231,589,1534,2212
1.11E+10,4,さいたま市桜区,西堀一丁目,0,,,373,188,172,60,88,16,31,64,110
1.11E+10,4,さいたま市桜区,西堀二丁目,0,,,1077,616,585,204,295,31,88,212,227
1.11E+10,4,さいたま市桜区,西堀三丁目,0,,,928,561,540,204,260,21,77,167,194
1.11E+10,4,さいたま市桜区,西堀四丁目,0,,,1226,876,845,344,378,31,47,152,490
1.11E+10,4,さいたま市桜区,西堀五丁目,0,,,484,341,320,94,180,21,45,126,173
1.11E+10,4,さいたま市桜区,西堀六丁目,0,,,962,562,541,162,300,21,91,228,215
1.11E+10,4,さいたま市桜区,西堀七丁目,0,,,1072,691,666,215,359,25,73,221,331
1.11E+10,4,さいたま市桜区,西堀八丁目,0,,,751,413,386,110,222,27,60,165,169
1.11E+10,4,さいたま市桜区,西堀九丁目,0,,,673,431,408,161,197,23,48,135,210
1.11E+10,4,さいたま市桜区,西堀十丁目,0,,,341,205,190,58,96,15,29,64,93
111060020,3,さいたま市桜区,田島,0,,,7190,3911,3683,1342,1692,228,419,1108,2527
1.11E+10,4,さいたま市桜区,田島一丁目,0,,,749,442,425,130,228,17,56,140,199
1.11E+10,4,さいたま市桜区,田島二丁目,0,,,641,355,333,121,152,22,44,101,166
1.11E+10,4,さいたま市桜区,田島三丁目,0,,,1042,617,589,201,302,28,89,237,234
1.11E+10,4,さいたま市桜区,田島四丁目,0,,,1125,610,564,200,267,46,78,182,341
1.11E+10,4,さいたま市桜区,田島五丁目,0,,,744,295,268,110,122,27,46,100,166
1.11E+10,4,さいたま市桜区,田島六丁目,0,,,1696,840,800,363,221,40,29,111,1055
1.11E+10,4,さいたま市桜区,田島七丁目,0,,,73,56,49,20,25,7,4,13,46
1.11E+10,4,さいたま市桜区,田島八丁目,0,,,249,116,102,27,58,14,18,32,74
1.11E+10,4,さいたま市桜区,田島九丁目,0,,,273,108,101,43,41,7,9,23,93
1.11E+10,4,さいたま市桜区,田島十丁目,0,,,598,472,452,127,276,20,46,169,153
111060030,3,さいたま市桜区,新開,0,,,671,441,403,139,194,38,42,125,306
1.11E+10,4,さいたま市桜区,新開一丁目,0,,,470,301,274,94,136,27,26,81,213
1.11E+10,4,さいたま市桜区,新開二丁目,0,,,201,140,129,45,58,11,16,44,93
1.11E+10,4,さいたま市桜区,新開三丁目,0,,,-,-,-,-,-,-,-,-,-
1.11E+10,4,さいたま市桜区,新開四丁目,0,,,-,-,-,-,-,-,-,-,-
111060040,3,さいたま市桜区,道場,0,,,2103,1386,1316,376,771,70,196,653,573
1.11E+10,4,さいたま市桜区,道場一丁目,0,,,348,161,150,49,78,11,21,64,93
1.11E+10,4,さいたま市桜区,道場二丁目,0,,,1343,958,920,241,573,38,153,509,308
1.11E+10,4,さいたま市桜区,道場三丁目,0,,,412,267,246,86,120,21,22,80,172
1.11E+10,4,さいたま市桜区,道場四丁目,0,,,-,-,-,-,-,-,-,-,-
1.11E+10,4,さいたま市桜区,道場五丁目,0,,,-,-,-,-,-,-,-,-,-
111060050,2,さいたま市桜区,大字道場,2,9006,,X,X,X,X,X,X,X,X,X
111060060,3,さいたま市桜区,町谷,0,,,1838,1115,1036,336,525,79,114,339,706
1.11E+10,4,さいたま市桜区,町谷一丁目,0,,,396,262,245,70,142,17,29,99,130
1.11E+10,4,さいたま市桜区,町谷二丁目,0,,,332,239,217,83,101,22,14,46,183
1.11E+10,4,さいたま市桜区,町谷三丁目,0,,,730,394,370,117,189,24,52,127,240
1.11E+10,4,さいたま市桜区,町谷四丁目,0,,,380,220,204,66,93,16,19,67,153
111060070,3,さいたま市桜区,南元宿,0,,,1653,1036,984,319,506,52,150,327,502
1.11E+10,4,さいたま市桜区,南元宿一丁目,0,,,539,328,308,102,160,20,52,106,157
1.11E+10,4,さいたま市桜区,南元宿二丁目,0,,,1114,708,676,217,346,32,98,221,345
111060080,3,さいたま市桜区,中島,0,,,2118,994,925,325,474,69,155,351,509
1.11E+10,4,さいたま市桜区,中島一丁目,0,,,1106,504,472,172,235,32,93,189,226
1.11E+10,4,さいたま市桜区,中島二丁目,0,,,450,205,187,66,93,18,22,55,122
1.11E+10,4,さいたま市桜区,中島三丁目,0,,,193,98,90,26,54,8,20,42,53
1.11E+10,4,さいたま市桜区,中島四丁目,0,,,369,187,176,61,92,11,20,65,108
111060090,3,さいたま市桜区,栄和,0,,,4799,2220,2070,673,1069,150,268,738,1355
1.11E+10,4,さいたま市桜区,栄和一丁目,0,,,729,332,307,91,166,25,41,119,157
1.11E+10,4,さいたま市桜区,栄和二丁目,0,,,881,515,487,166,248,28,60,167,322
1.11E+10,4,さいたま市桜区,栄和三丁目,0,,,974,434,410,142,212,24,46,151,247
1.11E+10,4,さいたま市桜区,栄和四丁目,0,,,664,297,277,95,123,20,33,71,242
1.11E+10,4,さいたま市桜区,栄和五丁目,0,,,810,331,303,90,163,28,51,121,210
1.11E+10,4,さいたま市桜区,栄和六丁目,1,,50,741,311,286,89,157,25,37,109,177
111060100,2,さいたま市桜区,大字栄和,0,,,-,-,-,-,-,-,-,-,-
111060110,3,さいたま市桜区,山久保,0,,,980,582,559,206,290,23,82,188,235
1.11E+10,4,さいたま市桜区,山久保一丁目,0,,,448,220,206,80,105,14,29,79,103
1.11E+10,4,さいたま市桜区,山久保二丁目,0,,,532,362,353,126,185,9,53,109,132
111060120,2,さいたま市桜区,大字上大久保,0,,,2698,1240,1163,439,538,77,147,352,790
111060130,2,さいたま市桜区,大字下大久保,0,,,3145,994,931,326,450,63,89,266,654
111060140,2,さいたま市桜区,大字大久保領家,0,,,3129,1765,1634,532,782,131,215,602,1144
111060150,2,さいたま市桜区,大字神田,0,,,2317,1447,1333,410,706,114,209,503,795
111060160,2,さいたま市桜区,大字白鍬,0,,,2947,2034,1882,656,901,152,173,574,1410
111060170,2,さいたま市桜区,大字在家,0,,,148,114,103,31,54,11,16,30,82
111060180,2,さいたま市桜区,大字宿,0,,,211,156,134,45,71,22,15,47,118
111060190,2,さいたま市桜区,大字五関,0,,,875,475,415,153,195,60,39,128,336
111060200,2,さいたま市桜区,大字塚本,0,,,627,472,430,150,201,42,36,133,362
111060210,2,さいたま市桜区,大字昭和,0,,,-,-,-,-,-,-,-,-,-
111060220,3,さいたま市桜区,桜田,0,,,996,693,646,206,328,47,86,216,448
1.11E+10,4,さいたま市桜区,桜田一丁目,0,,,301,222,204,64,103,18,19,68,154
1.11E+10,4,さいたま市桜区,桜田二丁目,0,,,542,378,355,119,182,23,54,123,223
1.11E+10,4,さいたま市桜区,桜田三丁目,0,,,153,93,87,23,43,6,13,25,71
111060230,2,さいたま市桜区,大字田島,0,,,-,-,-,-,-,-,-,-,-
11107,1,さいたま市浦和区,,0,,,74421,45599,43333,14264,23556,2266,7059,17033,22153
111070010,3,さいたま市浦和区,岸町,0,,,6003,3474,3307,1143,1827,167,545,1327,1553
1.11E+10,4,さいたま市浦和区,岸町一丁目,0,,,731,425,398,131,229,27,58,171,221
1.11E+10,4,さいたま市浦和区,岸町二丁目,0,,,713,438,414,138,230,24,59,155,218
1.11E+10,4,さいたま市浦和区,岸町三丁目,0,,,547,302,280,100,144,22,38,97,164
1.11E+10,4,さいたま市浦和区,岸町四丁目,0,,,1252,634,593,218,307,41,68,205,355
1.11E+10,4,さいたま市浦和区,岸町五丁目,0,,,672,405,383,146,193,22,76,160,154
1.11E+10,4,さいたま市浦和区,岸町六丁目,0,,,855,519,503,174,276,16,66,179,242
1.11E+10,4,さいたま市浦和区,岸町七丁目,0,,,1233,751,736,236,448,15,180,360,199
111070020,3,さいたま市浦和区,高砂,0,,,1969,1225,1190,402,654,35,239,491,465
1.11E+10,4,さいたま市浦和区,高砂一丁目,0,,,231,152,147,54,73,5,14,45,86
1.11E+10,4,さいたま市浦和区,高砂二丁目,0,,,394,217,211,72,107,6,35,84,92
1.11E+10,4,さいたま市浦和区,高砂三丁目,0,,,574,406,402,119,245,4,124,203,85
1.11E+10,4,さいたま市浦和区,高砂四丁目,0,,,770,450,430,157,229,20,66,159,202
111070030,3,さいたま市浦和区,仲町,0,,,3366,1887,1817,567,1034,70,362,825,762
1.11E+10,4,さいたま市浦和区,仲町一丁目,0,,,882,421,406,143,203,15,76,163,130
1.11E+10,4,さいたま市浦和区,仲町二丁目,0,,,839,437,415,142,226,22,80,184,211
1.11E+10,4,さいたま市浦和区,仲町三丁目,0,,,810,555,540,151,333,15,151,279,177
1.11E+10,4,さいたま市浦和区,仲町四丁目,0,,,835,474,456,131,272,18,55,199,244
111070040,3,さいたま市浦和区,常盤,0,,,10864,6717,6449,1875,3803,268,1323,3037,2523
1.11E+10,4,さいたま市浦和区,常盤一丁目,0,,,1597,944,918,343,489,26,216,380,304
1.11E+10,4,さいたま市浦和区,常盤二丁目,0,,,1108,649,622,194,364,27,144,269,232
1.11E+10,4,さいたま市浦和区,常盤三丁目,0,,,1793,984,954,273,538,30,164,417,402
1.11E+10,4,さいたま市浦和区,常盤四丁目,0,,,713,467,449,152,258,18,60,174,237
1.11E+10,4,さいたま市浦和区,常盤五丁目,0,,,967,659,632,183,378,27,146,317,223
1.11E+10,4,さいたま市浦和区,常盤六丁目,0,,,500,355,335,82,197,20,61,153,157
1.11E+10,4,さいたま市浦和区,常盤七丁目,0,,,555,407,385,102,236,22,71,169,170
1.11E+10,4,さいたま市浦和区,常盤八丁目,0,,,502,407,389,76,268,18,116,272,105
1.11E+10,4,さいたま市浦和区,常盤九丁目,0,,,1745,885,840,235,486,45,156,420,367
1.11E+10,4,さいたま市浦和区,常盤十丁目,0,,,1384,960,925,235,589,35,189,466,326
111070050,3,さいたま市浦和区,北浦和,0,,,6358,3487,3334,1111,1784,153,573,1322,1764
1.11E+10,4,さいたま市浦和区,北浦和一丁目,0,,,1597,821,787,271,392,34,126,301,418
1.11E+10,4,さいたま市浦和区,北浦和二丁目,0,,,1228,628,589,184,318,39,91,226,386
1.11E+10,4,さいたま市浦和区,北浦和三丁目,0,,,1485,746,705,245,364,41,129,283,370
1.11E+10,4,さいたま市浦和区,北浦和四丁目,0,,,289,90,88,30,44,2,22,41,29
1.11E+10,4,さいたま市浦和区,北浦和五丁目,0,,,1759,1202,1165,381,666,37,205,471,561
111070060,3,さいたま市浦和区,針ケ谷,0,,,4310,2436,2324,780,1175,112,326,782,1516
1.11E+10,4,さいたま市浦和区,針ケ谷一丁目,0,,,985,481,449,112,269,32,92,192,253
1.11E+10,4,さいたま市浦和区,針ケ谷二丁目,0,,,1180,691,666,231,375,25,108,245,326
1.11E+10,4,さいたま市浦和区,針ケ谷三丁目,0,,,793,432,413,132,228,19,55,135,220
1.11E+10,4,さいたま市浦和区,針ケ谷四丁目,0,,,1352,832,796,305,303,36,71,210,717
111070070,3,さいたま市浦和区,上木崎,0,,,6722,4296,4092,1401,2236,204,632,1667,2005
1.11E+10,4,さいたま市浦和区,上木崎一丁目,0,,,1704,1047,1014,412,499,33,119,359,492
1.11E+10,4,さいたま市浦和区,上木崎二丁目,0,,,1121,681,647,191,390,34,86,291,288
1.11E+10,4,さいたま市浦和区,上木崎三丁目,0,,,768,515,500,168,290,15,135,236,168
1.11E+10,4,さいたま市浦和区,上木崎四丁目,0,,,763,421,390,155,189,31,63,145,224
1.11E+10,4,さいたま市浦和区,上木崎五丁目,0,,,516,383,361,99,234,22,36,155,140
1.11E+10,4,さいたま市浦和区,上木崎六丁目,0,,,1143,700,656,216,346,44,123,259,395
1.11E+10,4,さいたま市浦和区,上木崎七丁目,0,,,468,364,349,100,197,15,46,149,187
1.11E+10,4,さいたま市浦和区,上木崎八丁目,0,,,239,185,175,60,91,10,24,73,111
111070080,3,さいたま市浦和区,木崎,0,,,3071,2266,2119,719,1104,147,311,768,1188
1.11E+10,4,さいたま市浦和区,木崎一丁目,0,,,541,380,353,140,171,27,45,107,233
1.11E+10,4,さいたま市浦和区,木崎二丁目,0,,,702,491,465,150,232,26,80,173,260
1.11E+10,4,さいたま市浦和区,木崎三丁目,0,,,258,200,185,60,95,15,17,54,98
1.11E+10,4,さいたま市浦和区,木崎四丁目,0,,,722,549,518,165,294,31,89,210,246
1.11E+10,4,さいたま市浦和区,木崎五丁目,0,,,848,646,598,204,312,48,80,224,351
111070090,3,さいたま市浦和区,領家,0,,,5470,3273,3061,983,1675,212,429,1142,1772
1.11E+10,4,さいたま市浦和区,領家一丁目,0,,,716,562,532,171,303,30,73,209,221
1.11E+10,4,さいたま市浦和区,領家二丁目,0,,,559,283,256,90,122,27,28,85,166
1.11E+10,4,さいたま市浦和区,領家三丁目,0,,,868,544,512,167,285,32,87,210,293
1.11E+10,4,さいたま市浦和区,領家四丁目,0,,,624,389,359,115,191,30,43,131,228
1.11E+10,4,さいたま市浦和区,領家五丁目,0,,,614,273,259,88,134,14,30,82,184
1.11E+10,4,さいたま市浦和区,領家六丁目,0,,,983,546,507,162,280,39,74,190,306
1.11E+10,4,さいたま市浦和区,領家七丁目,0,,,1106,676,636,190,360,40,94,235,374
111070100,3,さいたま市浦和区,瀬ケ崎,0,,,3424,2511,2346,806,1176,165,273,699,1568
1.11E+10,4,さいたま市浦和区,瀬ケ崎一丁目,0,,,634,482,449,142,234,33,59,138,317
1.11E+10,4,さいたま市浦和区,瀬ケ崎二丁目,0,,,795,574,551,215,259,23,45,126,315
1.11E+10,4,さいたま市浦和区,瀬ケ崎三丁目,0,,,579,432,404,134,195,28,64,143,272
1.11E+10,4,さいたま市浦和区,瀬ケ崎四丁目,0,,,666,469,424,144,214,45,46,124,320
1.11E+10,4,さいたま市浦和区,瀬ケ崎五丁目,0,,,750,554,518,171,274,36,59,168,344
111070110,3,さいたま市浦和区,駒場,0,,,917,628,592,154,368,36,132,287,249
1.11E+10,4,さいたま市浦和区,駒場一丁目,0,,,794,554,524,135,337,30,124,258,214
1.11E+10,4,さいたま市浦和区,駒場二丁目,0,,,123,74,68,19,31,6,8,29,35
111070120,3,さいたま市浦和区,大原,0,,,447,358,333,132,154,25,24,90,276
1.11E+10,4,さいたま市浦和区,大原一丁目,0,,,262,217,204,85,93,13,17,57,160
1.11E+10,4,さいたま市浦和区,大原二丁目,0,,,177,134,122,44,59,12,7,32,111
1.11E+10,4,さいたま市浦和区,大原三丁目,0,,,8,7,7,3,2,-,-,1,5
1.11E+10,4,さいたま市浦和区,大原四丁目,0,,,-,-,-,-,-,-,-,-,-
1.11E+10,4,さいたま市浦和区,大原五丁目,0,,,-,-,-,-,-,-,-,-,-
111070130,3,さいたま市浦和区,前地,0,,,2618,1679,1619,508,935,60,350,763,572
1.11E+10,4,さいたま市浦和区,前地一丁目,0,,,1113,843,822,186,561,21,218,509,171
1.11E+10,4,さいたま市浦和区,前地二丁目,0,,,635,329,311,121,151,18,49,100,184
1.11E+10,4,さいたま市浦和区,前地三丁目,0,,,870,507,486,201,223,21,83,154,217
111070140,3,さいたま市浦和区,本太,0,,,6206,3872,3655,1212,1978,217,519,1337,1984
1.11E+10,4,さいたま市浦和区,本太一丁目,0,,,1910,1110,1046,320,589,64,162,395,562
1.11E+10,4,さいたま市浦和区,本太二丁目,0,,,1370,813,767,275,395,46,114,268,410
1.11E+10,4,さいたま市浦和区,本太三丁目,0,,,1212,759,723,255,382,36,83,249,392
1.11E+10,4,さいたま市浦和区,本太四丁目,0,,,766,512,480,153,257,32,51,179,270
1.11E+10,4,さいたま市浦和区,本太五丁目,0,,,948,678,639,209,355,39,109,246,350
111070150,3,さいたま市浦和区,元町,0,,,3694,2220,2108,729,1090,112,295,756,1225
1.11E+10,4,さいたま市浦和区,元町一丁目,0,,,1225,693,651,246,293,42,65,189,476
1.11E+10,4,さいたま市浦和区,元町二丁目,0,,,1557,1026,985,310,552,41,186,415,422
1.11E+10,4,さいたま市浦和区,元町三丁目,0,,,912,501,472,173,245,29,44,152,327
111070160,3,さいたま市浦和区,大東,0,,,2496,1876,1774,577,903,102,197,571,1043
1.11E+10,4,さいたま市浦和区,大東一丁目,0,,,1192,895,854,278,451,41,104,299,437
1.11E+10,4,さいたま市浦和区,大東二丁目,0,,,740,551,516,181,250,35,45,140,329
1.11E+10,4,さいたま市浦和区,大東三丁目,0,,,564,430,404,118,202,26,48,132,277
111070170,2,さいたま市浦和区,大字三崎,0,,,4,4,4,2,2,-,1,1,1
111070180,3,さいたま市浦和区,神明,0,,,1310,779,740,257,389,39,95,251,419
1.11E+10,4,さいたま市浦和区,神明一丁目,0,,,535,324,310,102,163,14,38,110,183
1.11E+10,4,さいたま市浦和区,神明二丁目,0,,,775,455,430,155,226,25,57,141,236
111070190,2,さいたま市浦和区,皇山町,0,,,799,559,527,166,280,32,52,161,351
111070200,2,さいたま市浦和区,東仲町,0,,,2033,842,803,313,404,39,166,318,365
111070210,2,さいたま市浦和区,東岸町,0,,,1230,788,746,272,406,42,168,319,272
111070220,2,さいたま市浦和区,東高砂町,0,,,1110,422,393,155,179,29,47,119,280
11108,1,さいたま市南区,,0,,,86033,52632,49918,16539,26758,2714,8373,19269,24504
111080010,3,さいたま市南区,大谷場,0,,,1958,1267,1200,423,628,67,153,420,604
