KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001083001,T001083002,T001083003,T001083004,T001083005,T001083006,T001083007,T001083008
1.11E+10,4,さいたま市中央区,八王子一丁目,0,,,72,26,21,13,10,2,157,2.18056
1.11E+10,4,さいたま市中央区,八王子二丁目,0,,,387,103,112,83,67,15,964,2.49096
1.11E+10,4,さいたま市中央区,八王子三丁目,0,,,778,202,253,162,125,27,1893,2.43316
1.11E+10,4,さいたま市中央区,八王子四丁目,0,,,242,61,78,45,43,12,602,2.4876
1.11E+10,4,さいたま市中央区,八王子五丁目,0,,,755,198,296,142,89,23,1730,2.29139
111050110,3,さいたま市中央区,上峰,0,,,2929,1356,780,447,271,59,5743,1.96074
1.11E+10,4,さいたま市中央区,上峰一丁目,0,,,790,365,220,125,57,18,1531,1.93797
1.11E+10,4,さいたま市中央区,上峰二丁目,0,,,903,383,246,150,100,20,1851,2.04983
1.11E+10,4,さいたま市中央区,上峰三丁目,0,,,730,359,185,98,73,12,1397,1.9137
1.11E+10,4,さいたま市中央区,上峰四丁目,0,,,506,249,129,74,41,9,964,1.90514
111050120,3,さいたま市中央区,円阿弥,0,,,1687,427,445,350,351,97,4366,2.58803
1.11E+10,4,さいたま市中央区,円阿弥一丁目,0,,,21,-,4,6,8,3,73,3.47619
1.11E+10,4,さいたま市中央区,円阿弥二丁目,0,,,220,45,68,41,45,17,594,2.7
1.11E+10,4,さいたま市中央区,円阿弥三丁目,0,,,109,37,35,19,13,4,243,2.22936
1.11E+10,4,さいたま市中央区,円阿弥四丁目,0,,,436,128,117,86,81,19,1070,2.45413
1.11E+10,4,さいたま市中央区,円阿弥五丁目,0,,,601,114,131,142,170,40,1707,2.84027
1.11E+10,4,さいたま市中央区,円阿弥六丁目,0,,,60,16,19,15,6,4,143,2.38333
1.11E+10,4,さいたま市中央区,円阿弥七丁目,0,,,240,87,71,41,28,10,536,2.23333
111050130,3,さいたま市中央区,桜丘,0,,,1047,306,299,220,172,45,2508,2.39542
1.11E+10,4,さいたま市中央区,桜丘一丁目,0,,,599,160,183,132,92,29,1454,2.42738
1.11E+10,4,さいたま市中央区,桜丘二丁目,0,,,448,146,116,88,80,16,1054,2.35268
111050140,3,さいたま市中央区,本町西,0,,,3271,1292,797,560,489,111,7214,2.20544
1.11E+10,4,さいたま市中央区,本町西一丁目,0,,,651,334,130,89,75,16,1284,1.97235
1.11E+10,4,さいたま市中央区,本町西二丁目,0,,,489,222,124,66,58,18,996,2.03681
1.11E+10,4,さいたま市中央区,本町西三丁目,0,,,841,336,226,147,105,25,1786,2.12366
1.11E+10,4,さいたま市中央区,本町西四丁目,0,,,672,275,150,126,91,22,1479,2.20089
1.11E+10,4,さいたま市中央区,本町西五丁目,0,,,475,78,122,104,141,26,1352,2.84632
1.11E+10,4,さいたま市中央区,本町西六丁目,0,,,143,47,45,28,19,4,317,2.21678
111050150,3,さいたま市中央区,本町東,0,,,5230,2282,1287,871,642,116,10821,2.06902
1.11E+10,4,さいたま市中央区,本町東一丁目,0,,,547,266,132,87,48,9,1060,1.93784
1.11E+10,4,さいたま市中央区,本町東二丁目,0,,,673,423,123,64,53,7,1126,1.67311
1.11E+10,4,さいたま市中央区,本町東三丁目,0,,,632,344,134,73,61,17,1180,1.86709
1.11E+10,4,さいたま市中央区,本町東四丁目,0,,,911,432,222,143,87,19,1799,1.97475
1.11E+10,4,さいたま市中央区,本町東五丁目,0,,,777,363,172,125,96,18,1576,2.02831
1.11E+10,4,さいたま市中央区,本町東六丁目,0,,,438,113,145,99,67,10,1042,2.379
1.11E+10,4,さいたま市中央区,本町東七丁目,0,,,1252,341,359,280,230,36,3038,2.42652
111050160,2,さいたま市中央区,新都心,0,,,75,73,2,-,-,-,77,1.02667
11106,1,さいたま市桜区,,0,,,46332,19788,11841,7377,5586,1389,97093,2.09559
111060010,3,さいたま市桜区,西堀,0,,,7887,2859,2261,1425,1100,205,17310,2.19475
1.11E+10,4,さいたま市桜区,西堀一丁目,0,,,373,180,83,63,41,5,731,1.95979
1.11E+10,4,さいたま市桜区,西堀二丁目,0,,,1077,443,292,181,128,28,2252,2.09099
1.11E+10,4,さいたま市桜区,西堀三丁目,0,,,928,341,287,157,115,27,1987,2.14116
1.11E+10,4,さいたま市桜区,西堀四丁目,0,,,1226,339,458,237,168,21,2762,2.25285
1.11E+10,4,さいたま市桜区,西堀五丁目,0,,,484,136,135,103,92,10,1183,2.44421
1.11E+10,4,さいたま市桜区,西堀六丁目,0,,,962,374,242,179,130,30,2107,2.19023
1.11E+10,4,さいたま市桜区,西堀七丁目,0,,,1072,361,295,215,166,31,2440,2.27612
1.11E+10,4,さいたま市桜区,西堀八丁目,0,,,751,320,167,126,111,22,1618,2.15446
1.11E+10,4,さいたま市桜区,西堀九丁目,0,,,673,236,208,108,98,21,1485,2.20654
1.11E+10,4,さいたま市桜区,西堀十丁目,0,,,341,129,94,56,51,10,745,2.18475
111060020,3,さいたま市桜区,田島,0,,,7190,3168,1980,1104,712,183,14471,2.01266
1.11E+10,4,さいたま市桜区,田島一丁目,0,,,749,293,191,152,87,25,1610,2.14953
1.11E+10,4,さいたま市桜区,田島二丁目,0,,,641,277,171,102,68,18,1319,2.05772
1.11E+10,4,さいたま市桜区,田島三丁目,0,,,1042,400,283,172,147,35,2275,2.1833
1.11E+10,4,さいたま市桜区,田島四丁目,0,,,1125,500,303,157,118,32,2302,2.04622
1.11E+10,4,さいたま市桜区,田島五丁目,0,,,744,435,155,69,58,25,1323,1.77823
1.11E+10,4,さいたま市桜区,田島六丁目,0,,,1696,841,575,215,54,9,2910,1.7158
1.11E+10,4,さいたま市桜区,田島七丁目,0,,,73,16,24,15,15,2,185,2.53425
1.11E+10,4,さいたま市桜区,田島八丁目,0,,,249,130,44,33,33,7,496,1.99197
1.11E+10,4,さいたま市桜区,田島九丁目,0,,,273,159,66,30,13,4,460,1.68498
1.11E+10,4,さいたま市桜区,田島十丁目,0,,,598,117,168,159,119,26,1591,2.66054
111060030,3,さいたま市桜区,新開,0,,,671,219,199,132,89,23,1538,2.2921
1.11E+10,4,さいたま市桜区,新開一丁目,0,,,470,164,132,88,58,22,1070,2.2766
1.11E+10,4,さいたま市桜区,新開二丁目,0,,,201,55,67,44,31,1,468,2.32836
1.11E+10,4,さいたま市桜区,新開三丁目,0,,,-,-,-,-,-,-,-,-
1.11E+10,4,さいたま市桜区,新開四丁目,0,,,-,-,-,-,-,-,-,-
111060040,3,さいたま市桜区,道場,0,,,2103,695,515,364,403,104,5089,2.41988
1.11E+10,4,さいたま市桜区,道場一丁目,0,,,348,184,70,39,42,11,678,1.94828
1.11E+10,4,さいたま市桜区,道場二丁目,0,,,1343,370,331,248,303,76,3462,2.57781
1.11E+10,4,さいたま市桜区,道場三丁目,0,,,412,141,114,77,58,17,949,2.3034
1.11E+10,4,さいたま市桜区,道場四丁目,0,,,-,-,-,-,-,-,-,-
1.11E+10,4,さいたま市桜区,道場五丁目,0,,,-,-,-,-,-,-,-,-
111060050,2,さいたま市桜区,大字道場,2,9006,,X,X,X,X,X,X,X,X
111060060,3,さいたま市桜区,町谷,0,,,1838,701,488,319,252,68,4043,2.19967
1.11E+10,4,さいたま市桜区,町谷一丁目,0,,,396,125,104,68,79,19,954,2.40909
1.11E+10,4,さいたま市桜区,町谷二丁目,0,,,332,93,110,73,46,9,767,2.31024
1.11E+10,4,さいたま市桜区,町谷三丁目,0,,,730,329,170,120,81,25,1509,2.06712
1.11E+10,4,さいたま市桜区,町谷四丁目,0,,,380,154,104,58,46,15,813,2.13947
111060070,3,さいたま市桜区,南元宿,0,,,1653,602,456,304,241,41,3651,2.20871
1.11E+10,4,さいたま市桜区,南元宿一丁目,0,,,539,207,140,94,78,18,1183,2.19481
1.11E+10,4,さいたま市桜区,南元宿二丁目,0,,,1114,395,316,210,163,23,2468,2.21544
111060080,3,さいたま市桜区,中島,0,,,2118,1087,455,282,224,58,4103,1.9372
1.11E+10,4,さいたま市桜区,中島一丁目,0,,,1106,580,242,141,106,29,2106,1.90416
1.11E+10,4,さいたま市桜区,中島二丁目,0,,,450,236,100,55,50,9,846,1.88
1.11E+10,4,さいたま市桜区,中島三丁目,0,,,193,92,35,31,26,9,404,2.09326
1.11E+10,4,さいたま市桜区,中島四丁目,0,,,369,179,78,55,42,11,747,2.02439
111060090,3,さいたま市桜区,栄和,0,,,4799,2538,976,641,480,131,9196,1.91623
1.11E+10,4,さいたま市桜区,栄和一丁目,0,,,729,392,135,85,88,26,1418,1.94513
1.11E+10,4,さいたま市桜区,栄和二丁目,0,,,881,353,238,134,125,25,1896,2.1521
1.11E+10,4,さいたま市桜区,栄和三丁目,0,,,974,533,195,138,82,21,1800,1.84805
1.11E+10,4,さいたま市桜区,栄和四丁目,0,,,664,363,147,95,39,17,1203,1.81175
1.11E+10,4,さいたま市桜区,栄和五丁目,0,,,810,470,136,94,78,23,1507,1.86049
1.11E+10,4,さいたま市桜区,栄和六丁目,1,,50,741,427,125,95,68,19,1372,1.85155
111060100,2,さいたま市桜区,大字栄和,0,,,-,-,-,-,-,-,-,-
111060110,3,さいたま市桜区,山久保,0,,,980,387,267,175,122,23,2086,2.12857
1.11E+10,4,さいたま市桜区,山久保一丁目,0,,,448,225,100,62,45,12,876,1.95536
1.11E+10,4,さいたま市桜区,山久保二丁目,0,,,532,162,167,113,77,11,1210,2.27444
111060120,2,さいたま市桜区,大字上大久保,0,,,2698,1423,617,355,233,54,5025,1.86249
111060130,2,さいたま市桜区,大字下大久保,0,,,3145,2130,460,285,220,40,5049,1.60541
111060140,2,さいたま市桜区,大字大久保領家,0,,,3129,1328,794,493,369,117,6635,2.12049
111060150,2,さいたま市桜区,大字神田,0,,,2317,850,606,413,325,98,5249,2.26543
111060160,2,さいたま市桜区,大字白鍬,0,,,2947,877,940,571,402,121,6916,2.34679
111060170,2,さいたま市桜区,大字在家,0,,,148,33,44,32,29,7,387,2.61486
111060180,2,さいたま市桜区,大字宿,0,,,211,54,61,41,39,11,543,2.57346
111060190,2,さいたま市桜区,大字五関,0,,,875,395,207,130,91,34,1844,2.10743
111060200,2,さいたま市桜区,大字塚本,0,,,627,151,215,118,99,26,1573,2.50877
111060210,2,さいたま市桜区,大字昭和,0,,,-,-,-,-,-,-,-,-
111060220,3,さいたま市桜区,桜田,0,,,996,291,300,193,156,45,2385,2.39458
1.11E+10,4,さいたま市桜区,桜田一丁目,0,,,301,77,94,67,45,15,739,2.45515
1.11E+10,4,さいたま市桜区,桜田二丁目,0,,,542,155,169,97,93,20,1304,2.4059
1.11E+10,4,さいたま市桜区,桜田三丁目,0,,,153,59,37,29,18,10,342,2.23529
111060230,2,さいたま市桜区,大字田島,0,,,-,-,-,-,-,-,-,-
11107,1,さいたま市浦和区,,0,,,74421,28176,19176,13972,10724,2069,163577,2.198
111070010,3,さいたま市浦和区,岸町,0,,,6003,2457,1486,1053,824,156,12828,2.13693
1.11E+10,4,さいたま市浦和区,岸町一丁目,0,,,731,298,171,104,127,29,1617,2.21204
1.11E+10,4,さいたま市浦和区,岸町二丁目,0,,,713,267,185,129,107,22,1580,2.21599
1.11E+10,4,さいたま市浦和区,岸町三丁目,0,,,547,238,141,80,68,17,1136,2.07678
1.11E+10,4,さいたま市浦和区,岸町四丁目,0,,,1252,603,288,188,135,32,2479,1.98003
1.11E+10,4,さいたま市浦和区,岸町五丁目,0,,,672,257,184,119,81,23,1470,2.1875
1.11E+10,4,さいたま市浦和区,岸町六丁目,0,,,855,323,228,162,125,12,1855,2.16959
1.11E+10,4,さいたま市浦和区,岸町七丁目,0,,,1233,471,289,271,181,21,2691,2.18248
111070020,3,さいたま市浦和区,高砂,0,,,1969,729,514,383,297,40,4330,2.19909
1.11E+10,4,さいたま市浦和区,高砂一丁目,0,,,231,77,70,42,37,3,518,2.24242
1.11E+10,4,さいたま市浦和区,高砂二丁目,0,,,394,175,98,63,52,6,798,2.02538
1.11E+10,4,さいたま市浦和区,高砂三丁目,0,,,574,161,155,142,102,11,1378,2.4007
1.11E+10,4,さいたま市浦和区,高砂四丁目,0,,,770,316,191,136,106,20,1636,2.12468
111070030,3,さいたま市浦和区,仲町,0,,,3366,1455,754,609,461,75,7084,2.10458
1.11E+10,4,さいたま市浦和区,仲町一丁目,0,,,882,451,202,124,94,11,1658,1.87982
1.11E+10,4,さいたま市浦和区,仲町二丁目,0,,,839,395,182,143,104,12,1683,2.00596
1.11E+10,4,さいたま市浦和区,仲町三丁目,0,,,810,251,197,198,137,21,1930,2.38272
1.11E+10,4,さいたま市浦和区,仲町四丁目,0,,,835,358,173,144,126,31,1813,2.17126
111070040,3,さいたま市浦和区,常盤,0,,,10864,4056,2516,2203,1769,283,24413,2.24715
1.11E+10,4,さいたま市浦和区,常盤一丁目,0,,,1597,636,425,319,187,25,3347,2.0958
1.11E+10,4,さいたま市浦和区,常盤二丁目,0,,,1108,444,254,221,170,19,2390,2.15704
1.11E+10,4,さいたま市浦和区,常盤三丁目,0,,,1793,791,398,317,250,30,3731,2.08087
1.11E+10,4,さいたま市浦和区,常盤四丁目,0,,,713,240,183,146,119,25,1645,2.30715
1.11E+10,4,さいたま市浦和区,常盤五丁目,0,,,967,298,245,201,189,31,2320,2.39917
1.11E+10,4,さいたま市浦和区,常盤六丁目,0,,,500,144,123,115,98,17,1230,2.46
1.11E+10,4,さいたま市浦和区,常盤七丁目,0,,,555,144,142,133,110,23,1401,2.52432
1.11E+10,4,さいたま市浦和区,常盤八丁目,0,,,502,91,108,114,152,31,1448,2.88446
1.11E+10,4,さいたま市浦和区,常盤九丁目,0,,,1745,852,338,291,224,35,3502,2.00688
1.11E+10,4,さいたま市浦和区,常盤十丁目,0,,,1384,416,300,346,270,47,3399,2.45592
111070050,3,さいたま市浦和区,北浦和,0,,,6358,2832,1513,1083,790,119,12998,2.04435
1.11E+10,4,さいたま市浦和区,北浦和一丁目,0,,,1597,762,407,247,158,20,3069,1.92173
1.11E+10,4,さいたま市浦和区,北浦和二丁目,0,,,1228,592,262,170,173,25,2479,2.01873
1.11E+10,4,さいたま市浦和区,北浦和三丁目,0,,,1485,727,336,218,176,24,2902,1.95421
1.11E+10,4,さいたま市浦和区,北浦和四丁目,0,,,289,198,43,28,18,2,450,1.55709
1.11E+10,4,さいたま市浦和区,北浦和五丁目,0,,,1759,553,465,420,265,48,4098,2.32973
111070060,3,さいたま市浦和区,針ケ谷,0,,,4310,1839,1111,725,509,117,8915,2.06845
1.11E+10,4,さいたま市浦和区,針ケ谷一丁目,0,,,985,496,177,162,121,29,1965,1.99492
1.11E+10,4,さいたま市浦和区,針ケ谷二丁目,0,,,1180,481,274,212,166,42,2571,2.17881
1.11E+10,4,さいたま市浦和区,針ケ谷三丁目,0,,,793,350,183,126,109,23,1659,2.09206
1.11E+10,4,さいたま市浦和区,針ケ谷四丁目,0,,,1352,512,477,225,113,23,2720,2.01183
111070070,3,さいたま市浦和区,上木崎,0,,,6722,2352,1832,1295,1007,209,15142,2.2526
1.11E+10,4,さいたま市浦和区,上木崎一丁目,0,,,1704,639,520,282,233,28,3609,2.11796
1.11E+10,4,さいたま市浦和区,上木崎二丁目,0,,,1121,433,252,213,188,30,2509,2.23818
1.11E+10,4,さいたま市浦和区,上木崎三丁目,0,,,768,248,208,173,109,27,1773,2.30859
1.11E+10,4,さいたま市浦和区,上木崎四丁目,0,,,763,321,206,131,77,24,1579,2.06946
1.11E+10,4,さいたま市浦和区,上木崎五丁目,0,,,516,130,126,131,101,25,1325,2.56783
1.11E+10,4,さいたま市浦和区,上木崎六丁目,0,,,1143,426,305,208,158,40,2528,2.21172
1.11E+10,4,さいたま市浦和区,上木崎七丁目,0,,,468,101,136,110,91,28,1219,2.6047
1.11E+10,4,さいたま市浦和区,上木崎八丁目,0,,,239,54,79,47,50,7,600,2.51046
111070080,3,さいたま市浦和区,木崎,0,,,3071,786,953,661,499,146,7561,2.46206
1.11E+10,4,さいたま市浦和区,木崎一丁目,0,,,541,154,184,100,73,26,1268,2.34381
1.11E+10,4,さいたま市浦和区,木崎二丁目,0,,,702,206,212,152,103,26,1646,2.34473
1.11E+10,4,さいたま市浦和区,木崎三丁目,0,,,258,56,85,66,36,12,647,2.50775
1.11E+10,4,さいたま市浦和区,木崎四丁目,0,,,722,170,206,163,138,39,1854,2.56787
1.11E+10,4,さいたま市浦和区,木崎五丁目,0,,,848,200,266,180,149,43,2146,2.53066
111070090,3,さいたま市浦和区,領家,0,,,5470,2152,1355,961,811,171,11969,2.18812
1.11E+10,4,さいたま市浦和区,領家一丁目,0,,,716,151,219,162,151,29,1850,2.5838
1.11E+10,4,さいたま市浦和区,領家二丁目,0,,,559,273,124,74,69,16,1117,1.99821
1.11E+10,4,さいたま市浦和区,領家三丁目,0,,,868,314,223,153,149,26,1964,2.26267
1.11E+10,4,さいたま市浦和区,領家四丁目,0,,,624,227,167,101,98,28,1416,2.26923
1.11E+10,4,さいたま市浦和区,領家五丁目,0,,,614,333,126,89,54,10,1130,1.84039
1.11E+10,4,さいたま市浦和区,領家六丁目,0,,,983,431,230,163,123,35,2053,2.0885
1.11E+10,4,さいたま市浦和区,領家七丁目,0,,,1106,423,266,219,167,27,2439,2.20524
111070100,3,さいたま市浦和区,瀬ケ崎,0,,,3424,896,1108,765,535,104,8170,2.3861
1.11E+10,4,さいたま市浦和区,瀬ケ崎一丁目,0,,,634,150,205,142,116,20,1556,2.45426
1.11E+10,4,さいたま市浦和区,瀬ケ崎二丁目,0,,,795,215,278,179,107,15,1817,2.28553
1.11E+10,4,さいたま市浦和区,瀬ケ崎三丁目,0,,,579,145,192,130,94,15,1388,2.39724
1.11E+10,4,さいたま市浦和区,瀬ケ崎四丁目,0,,,666,195,205,138,92,28,1580,2.37237
1.11E+10,4,さいたま市浦和区,瀬ケ崎五丁目,0,,,750,191,228,176,126,26,1829,2.43867
111070110,3,さいたま市浦和区,駒場,0,,,917,283,213,216,166,34,2221,2.42203
1.11E+10,4,さいたま市浦和区,駒場一丁目,0,,,794,235,179,197,148,30,1956,2.46348
1.11E+10,4,さいたま市浦和区,駒場二丁目,0,,,123,48,34,19,18,4,265,2.15447
111070120,3,さいたま市浦和区,大原,0,,,447,89,168,88,66,28,1144,2.55928
1.11E+10,4,さいたま市浦和区,大原一丁目,0,,,262,45,103,53,41,14,681,2.59924
1.11E+10,4,さいたま市浦和区,大原二丁目,0,,,177,43,60,35,23,14,444,2.50847
1.11E+10,4,さいたま市浦和区,大原三丁目,0,,,8,1,5,-,2,-,19,2.375
1.11E+10,4,さいたま市浦和区,大原四丁目,0,,,-,-,-,-,-,-,-,-
1.11E+10,4,さいたま市浦和区,大原五丁目,0,,,-,-,-,-,-,-,-,-
111070130,3,さいたま市浦和区,前地,0,,,2618,894,675,562,406,71,5973,2.28151
1.11E+10,4,さいたま市浦和区,前地一丁目,0,,,1113,252,248,298,267,47,2951,2.65139
1.11E+10,4,さいたま市浦和区,前地二丁目,0,,,635,294,164,110,53,9,1241,1.95433
1.11E+10,4,さいたま市浦和区,前地三丁目,0,,,870,348,263,154,86,15,1781,2.04713
111070140,3,さいたま市浦和区,本太,0,,,6206,2279,1641,1149,935,171,13797,2.22317
1.11E+10,4,さいたま市浦和区,本太一丁目,0,,,1910,785,455,323,282,57,4127,2.16073
1.11E+10,4,さいたま市浦和区,本太二丁目,0,,,1370,542,361,249,182,25,2935,2.14234
1.11E+10,4,さいたま市浦和区,本太三丁目,0,,,1212,438,339,230,173,30,2660,2.19472
1.11E+10,4,さいたま市浦和区,本太四丁目,0,,,766,250,209,163,120,17,1765,2.30418
1.11E+10,4,さいたま市浦和区,本太五丁目,0,,,948,264,277,184,178,42,2310,2.43671
111070150,3,さいたま市浦和区,元町,0,,,3694,1448,971,665,504,98,7939,2.14916
1.11E+10,4,さいたま市浦和区,元町一丁目,0,,,1225,524,346,184,143,25,2483,2.02694
1.11E+10,4,さいたま市浦和区,元町二丁目,0,,,1557,523,403,328,245,54,3587,2.30379
1.11E+10,4,さいたま市浦和区,元町三丁目,0,,,912,401,222,153,116,19,1869,2.04934
111070160,3,さいたま市浦和区,大東,0,,,2496,600,828,540,418,97,6114,2.44952
1.11E+10,4,さいたま市浦和区,大東一丁目,0,,,1192,288,381,262,209,47,2939,2.4656
1.11E+10,4,さいたま市浦和区,大東二丁目,0,,,740,181,263,146,118,27,1783,2.40946
1.11E+10,4,さいたま市浦和区,大東三丁目,0,,,564,131,184,132,91,23,1392,2.46809
111070170,2,さいたま市浦和区,大字三崎,0,,,4,-,2,1,1,-,11,2.75
111070180,3,さいたま市浦和区,神明,0,,,1310,516,338,239,170,42,2829,2.15954
1.11E+10,4,さいたま市浦和区,神明一丁目,0,,,535,205,143,99,68,18,1162,2.17196
1.11E+10,4,さいたま市浦和区,神明二丁目,0,,,775,311,195,140,102,24,1667,2.15097
111070190,2,さいたま市浦和区,皇山町,0,,,799,235,241,168,123,26,1880,2.35294
111070200,2,さいたま市浦和区,東仲町,0,,,2033,1174,394,241,186,30,3629,1.78505
111070210,2,さいたま市浦和区,東岸町,0,,,1230,427,341,239,181,35,2768,2.25041
111070220,2,さいたま市浦和区,東高砂町,0,,,1110,677,222,126,66,17,1862,1.67748
